country,year_month,latitude,longitude,year,month,temperature_celsius,feels_like_celsius,humidity,wind_kph,gust_kph,pressure_mb,precip_mm,uv_index,cloud,visibility_km,air_quality_PM2.5,air_quality_PM10
Barbados,2025-04,13.1,-59.6167,2025.0,4.0,25.966666666666665,28.346666666666668,81.86666666666666,24.779999999999998,34.67666666666666,1012.2333333333333,0.06066666666666667,0.0,54.166666666666664,9.966666666666667,16.375766666666667,28.350399999999997
Barbados,2025-05,13.1,-59.6167,2025.0,5.0,27.151612903225807,30.325806451612905,81.90322580645162,24.603225806451615,34.83548387096774,1012.741935483871,0.11419354838709678,0.0,54.67741935483871,10.0,20.868354838709678,42.50425806451613
Barbados,2025-06,13.1,-59.6167,2025.0,6.0,27.113333333333333,30.209999999999997,81.66666666666667,30.759999999999998,43.60666666666667,1014.1666666666666,0.08766666666666666,0.0,49.5,10.0,24.28936666666667,61.9546
Barbados,2025-07,13.1,-59.6167,2025.0,7.0,27.183870967741935,30.46451612903226,81.74193548387096,24.551612903225806,35.099999999999994,1014.0322580645161,0.14161290322580644,0.0032258064516129032,53.225806451612904,10.0,13.792967741935483,32.67612903225807
Barbados,2025-08,13.1,-59.6167,2025.0,8.0,27.726666666666667,31.473333333333336,77.56666666666666,21.09333333333333,30.736666666666668,1012.8,0.09733333333333333,0.0,43.333333333333336,10.0,12.726066666666666,32.661966666666665
Barbados,2025-09,13.1,-59.6167,2025.0,9.0,27.923333333333336,31.68,79.83333333333333,19.19333333333333,26.89333333333333,1011.6333333333333,0.20066666666666666,0.0,48.333333333333336,10.0,10.166500000000001,21.61723333333333
Barbados,2025-10,13.1,-59.6167,2025.0,10.0,27.351612903225806,30.851612903225806,80.29032258064517,19.629032258064516,28.203225806451613,1010.5806451612904,0.14225806451612905,0.0,44.935483870967744,10.0,5.789,9.559967741935484
Barbados,2025-11,13.1,-59.6167,2025.0,11.0,27.066666666666666,30.336666666666666,77.96666666666667,25.146666666666665,36.733333333333334,1011.3333333333334,0.26466666666666666,0.0,48.36666666666667,9.933333333333334,7.569,12.192333333333332
Barbados,2025-12,13.1,-59.6167,2025.0,12.0,25.958064516129035,28.461290322580645,78.54838709677419,27.532258064516128,40.041935483870965,1011.6129032258065,0.29838709677419356,0.0,42.74193548387097,9.516129032258064,8.130935483870967,12.521258064516129
Barbados,2026-01,13.1,-59.6167,2026.0,1.0,25.823333333333334,28.136666666666667,77.4,25.253333333333334,36.36,1012.6,0.09466666666666666,0.0,49.6,9.733333333333333,7.049,10.872333333333334
Barbados,2026-02,13.1,-59.6167,2026.0,2.0,25.966666666666665,27.983333333333334,74.66666666666667,24.349999999999998,35.416666666666664,1014.0,0.049999999999999996,0.0,47.0,10.0,10.189,15.405666666666667
Belarus,2024-05,53.9,27.57,2024.0,5.0,22.470588235294116,23.71764705882353,40.705882352941174,14.329411764705881,22.041176470588233,1018.8823529411765,0.30294117647058827,4.764705882352941,24.823529411764707,10.0,3.1294117647058823,3.447058823529412
Belarus,2024-06,53.9,27.57,2024.0,6.0,22.153333333333332,23.023333333333333,58.96666666666667,15.84,21.8,1012.6,0.16066666666666668,5.066666666666666,43.06666666666667,9.766666666666667,2.243333333333333,2.466666666666667
Belarus,2024-07,53.9,27.57,2024.0,7.0,24.29310344827586,25.444827586206895,60.172413793103445,16.120689655172413,22.451724137931034,1013.2413793103449,0.3820689655172414,5.724137931034483,46.10344827586207,9.793103448275861,2.7586206896551726,2.968965517241379
Belarus,2024-08,53.9,27.57,2024.0,8.0,24.664516129032258,24.91290322580645,52.25806451612903,15.04516129032258,19.538709677419355,1014.483870967742,0.07387096774193548,6.064516129032258,39.61290322580645,9.96774193548387,3.648387096774193,3.8870967741935485
Belarus,2024-09,53.9,27.57,2024.0,9.0,22.42,22.283333333333335,49.9,20.009999999999998,24.323333333333334,1019.4666666666667,0.017,5.766666666666667,15.8,10.0,15.361333333333333,20.996166666666667
Belarus,2024-10,53.9,27.566912903225806,2024.0,10.0,10.54516129032258,8.899999999999999,74.48387096774194,14.59032258064516,18.06451612903226,1019.3870967741935,0.06935483870967742,1.6774193548387097,45.354838709677416,9.741935483870968,21.668870967741935,26.258064516129032
Belarus,2024-11,53.9,27.5667,2024.0,11.0,3.2666666666666666,-0.5566666666666666,82.66666666666667,18.363333333333333,24.029999999999998,1017.7333333333333,0.005333333333333333,0.4966666666666667,62.53333333333333,9.29,20.535,23.618333333333332
Belarus,2024-12,53.9,27.5667,2024.0,12.0,0.8483870967741935,-3.5999999999999996,87.51612903225806,17.983870967741936,25.80322580645161,1018.0322580645161,0.02064516129032258,0.2709677419354839,77.19354838709677,8.72258064516129,24.46177419354839,28.364677419354837
Belarus,2025-01,53.9,27.5667,2025.0,1.0,1.2903225806451613,-3.3741935483870966,90.48387096774194,19.75483870967742,27.509677419354837,1013.3548387096774,0.07806451612903226,0.3806451612903226,82.96774193548387,7.738709677419355,24.74822580645161,28.251290322580644
Belarus,2025-02,53.9,27.5667,2025.0,2.0,-2.9785714285714286,-7.6499999999999995,71.46428571428571,14.007142857142856,17.935714285714287,1028.0,0.012142857142857144,0.9928571428571429,50.42857142857143,8.946428571428571,29.408392857142854,33.207499999999996
Belarus,2025-03,53.9,27.5667,2025.0,3.0,7.212903225806452,3.9193548387096775,64.19354838709677,20.522580645161288,25.31935483870968,1014.741935483871,0.06193548387096774,1.864516129032258,39.516129032258064,9.338709677419354,24.843709677419355,28.830161290322582
Belarus,2025-04,53.9,27.5667,2025.0,4.0,11.139999999999999,8.933333333333334,54.333333333333336,19.83,23.290000000000003,1015.1666666666666,0.014,2.753333333333333,36.63333333333333,9.67,14.8185,18.796
Belarus,2025-05,53.9,27.5667,2025.0,5.0,12.438709677419354,11.01290322580645,64.35483870967742,15.629032258064516,18.748387096774195,1010.8064516129032,0.1429032258064516,2.7161290322580647,61.25806451612903,9.903225806451612,10.837419354838708,12.866451612903226
Belarus,2025-06,53.9,27.5667,2025.0,6.0,17.913333333333334,17.956666666666667,66.26666666666667,22.066666666666666,27.146666666666665,1012.2333333333333,0.18000000000000002,4.233333333333333,59.96666666666667,9.866666666666667,9.774166666666668,12.395000000000001
Belarus,2025-07,53.9,27.5667,2025.0,7.0,21.403225806451612,22.10967741935484,71.83870967741936,14.370967741935484,17.551612903225806,1009.9677419354839,0.1267741935483871,4.267741935483872,54.41935483870968,9.903225806451612,12.95,15.86225806451613
Belarus,2025-08,53.9,27.5667,2025.0,8.0,19.14516129032258,19.5258064516129,64.38709677419355,15.98709677419355,18.91290322580645,1014.5483870967741,0.05580645161290323,3.425806451612903,36.67741935483871,10.0,13.081290322580644,16.644032258064517
Belarus,2025-09,53.9,27.5667,2025.0,9.0,15.436666666666667,14.816666666666666,76.26666666666667,17.623333333333335,21.163333333333334,1021.8,0.029666666666666668,1.9266666666666665,40.8,10.0,15.865499999999999,19.893833333333337
Belarus,2025-10,53.9,27.5667,2025.0,10.0,6.848387096774194,3.883870967741936,89.45161290322581,17.258064516129032,22.183870967741935,1012.0967741935484,0.05225806451612903,0.432258064516129,67.70967741935483,9.193548387096774,11.759677419354839,14.26290322580645
Belarus,2025-11,53.9,27.5667,2025.0,11.0,2.61,-0.8,95.86666666666666,13.773333333333333,19.323333333333334,1015.7,0.014,0.17,83.16666666666667,6.553333333333333,15.46,17.956666666666667
Belarus,2025-12,53.9,27.5667,2025.0,12.0,0.11612903225806454,-4.216129032258064,92.29032258064517,15.819354838709677,23.822580645161292,1017.2258064516129,0.07612903225806451,0.0,79.48387096774194,6.590322580645162,13.769354838709678,15.88225806451613
Belarus,2026-01,53.9,27.5667,2026.0,1.0,-12.6,-19.073333333333334,86.7,13.893333333333334,24.113333333333333,1013.2333333333333,0.07633333333333334,0.05333333333333334,64.13333333333334,7.27,13.393333333333334,15.06
Belarus,2026-02,53.9,27.5667,2026.0,2.0,-18.333333333333332,-26.266666666666666,84.0,14.1,25.016666666666666,1018.1666666666666,0.041666666666666664,0.15,37.5,7.633333333333333,11.816666666666668,14.216666666666667
Belgium,2024-05,50.86588235294118,3.6741176470588237,2024.0,5.0,16.294117647058822,15.96470588235294,77.41176470588235,15.814705882352943,24.211764705882356,1011.3823529411765,0.2747058823529412,3.9411764705882355,57.35294117647059,9.147058823529411,4.102941176470588,4.988235294117647
Belgium,2024-06,51.040000000000006,3.98,2024.0,6.0,18.598275862068967,18.563793103448276,64.01724137931035,16.76206896551724,24.16896551724138,1014.1551724137931,0.13655172413793104,4.448275862068965,56.793103448275865,9.672413793103448,4.182758620689655,6.056896551724138
Belgium,2024-07,51.03631578947369,3.9861403508771933,2024.0,7.0,21.582456140350878,22.18421052631579,61.473684210526315,14.656140350877193,20.37543859649123,1014.5263157894736,0.11350877192982456,5.157894736842105,51.45614035087719,9.56140350877193,4.489473684210527,5.801754385964912
Belgium,2024-08,51.04,3.98,2024.0,8.0,23.437096774193545,24.366129032258065,59.11290322580645,15.3,20.05322580645161,1014.6935483870968,0.055806451612903235,5.806451612903226,41.0,9.82258064516129,6.174193548387097,8.808064516129033
Belgium,2024-09,51.04,3.98,2024.0,9.0,18.236666666666668,18.02,72.93333333333334,18.065,24.96333333333333,1014.2166666666667,0.1385,4.55,53.06666666666667,9.42,13.96425,19.209333333333333
Belgium,2024-10,51.0415435483871,3.983087096774194,2024.0,10.0,13.430645161290323,12.412903225806453,84.24193548387096,16.15967741935484,21.44516129032258,1015.8548387096774,0.05016129032258065,1.4580645161290324,55.67741935483871,9.020967741935483,19.353387096774195,26.09693548387097
Belgium,2024-11,51.041650000000004,3.9833000000000003,2024.0,11.0,8.026666666666667,5.680000000000001,87.46666666666667,16.323333333333334,25.125,1020.1333333333333,0.08083333333333334,0.3383333333333333,58.3,8.308333333333334,30.176583333333333,39.21691666666666
Belgium,2024-12,51.04165,3.9833000000000003,2024.0,12.0,6.361290322580645,3.148387096774193,84.6774193548387,20.106451612903225,29.608064516129033,1021.9516129032259,0.09564516129032258,0.25483870967741934,78.7258064516129,8.37741935483871,26.455000000000002,33.78637096774194
Belgium,2025-01,51.04165,3.9833000000000003,2025.0,1.0,3.9919354838709675,1.0564516129032258,88.90322580645162,16.108064516129033,24.364516129032257,1014.741935483871,0.13790322580645162,0.3741935483870968,60.645161290322584,7.588709677419355,32.461532258064516,39.34233870967742
Belgium,2025-02,51.041650000000004,3.9833000000000003,2025.0,2.0,4.878571428571428,1.6660714285714284,82.75,16.367857142857144,22.56607142857143,1023.0357142857143,0.03464285714285714,0.6839285714285716,52.232142857142854,8.594642857142857,34.248125,40.34321428571428
Belgium,2025-03,51.04165,3.9833000000000003,2025.0,3.0,8.637096774193548,6.406451612903226,71.14516129032258,14.919354838709678,20.440322580645162,1017.4354838709677,0.003709677419354839,1.5,33.87096774193548,9.248387096774193,33.70282258064516,41.73838709677419
Belgium,2025-04,51.041650000000004,3.9833000000000003,2025.0,4.0,12.453333333333335,11.026666666666667,68.35,15.69,20.196666666666665,1018.0833333333334,0.029166666666666667,2.1033333333333335,26.666666666666668,9.7,28.018250000000002,34.12941666666667
Belgium,2025-05,51.04165,3.9833000000000003,2025.0,5.0,15.288709677419355,14.580645161290322,64.46774193548387,18.675806451612903,23.96451612903226,1017.4354838709677,0.09887096774193548,2.543548387096774,35.88709677419355,9.85483870967742,16.369516129032256,23.888870967741934
Belgium,2025-06,51.041650000000004,3.9833000000000003,2025.0,6.0,19.861666666666668,20.17,65.66666666666667,19.676666666666666,23.833333333333332,1017.6166666666667,0.045000000000000005,3.2800000000000002,45.0,9.983333333333333,15.866833333333334,21.555583333333335
Belgium,2025-07,51.04165,3.9833000000000003,2025.0,7.0,20.453225806451613,20.679032258064513,67.93548387096774,14.866129032258065,18.151612903225807,1015.0,0.1264516129032258,2.5580645161290323,53.41935483870968,9.70483870967742,18.849112903225805,26.281935483870967
Belgium,2025-08,50.95495263157895,4.066633333333334,2025.0,8.0,19.0,19.094736842105263,70.6842105263158,15.457894736842105,18.38947368421053,1016.8421052631579,0.034561403508771925,1.8280701754385966,35.96491228070175,9.873684210526315,18.448070175438595,27.714298245614035
Belgium,2025-09,50.7458125,4.2583,2025.0,9.0,14.347916666666668,13.418750000000001,79.91666666666667,18.564583333333335,22.739583333333332,1016.8125,0.02354166666666667,0.7916666666666666,30.729166666666668,9.875,15.550729166666668,22.234687500000003
Belgium,2025-10,50.73149636363637,4.246027272727273,2025.0,10.0,11.052727272727273,9.17090909090909,86.56363636363636,17.85090909090909,25.863636363636363,1014.0909090909091,0.2418181818181818,0.18545454545454548,64.0909090909091,8.84909090909091,11.797272727272727,15.415454545454546
Belgium,2025-11,50.72961111111111,4.244411111111112,2025.0,11.0,7.772222222222222,5.020370370370371,89.14814814814815,17.56851851851852,28.942592592592593,1011.425925925926,0.1298148148148148,0.02962962962962963,52.31481481481482,8.751851851851852,9.99074074074074,12.829629629629629
Belgium,2025-12,50.733931481481484,4.248114814814815,2025.0,12.0,5.305555555555555,1.9648148148148148,87.94444444444444,17.75925925925926,29.97222222222222,1016.4629629629629,0.023148148148148147,0.0,46.2962962962963,9.051851851851852,12.242592592592594,15.012962962962964
Belgium,2026-01,50.752152173913046,4.263734782608696,2026.0,1.0,2.5673913043478263,-1.2130434782608694,88.67391304347827,17.356521739130436,28.95,1004.3695652173913,0.06304347826086956,0.0,46.15217391304348,8.421739130434782,12.197826086956523,15.52608695652174
Belgium,2026-02,50.73998,4.2533,2026.0,2.0,4.58,1.19,91.3,15.52,24.759999999999998,994.9,0.203,0.0,52.5,9.7,11.42,13.26
Belize,2024-05,17.25,-88.77,2024.0,5.0,30.352941176470587,36.56470588235294,80.6470588235294,11.047058823529412,17.694117647058825,1011.0,0.015294117647058824,6.411764705882353,61.411764705882355,9.647058823529411,5.229411764705882,15.711764705882354
Belize,2024-06,17.25,-88.77,2024.0,6.0,27.683333333333334,32.77,91.56666666666666,6.983333333333333,12.593333333333334,1009.4333333333333,0.2653333333333333,5.9,56.766666666666666,8.733333333333333,3.06,3.72
Belize,2024-07,17.25,-88.77,2024.0,7.0,25.768965517241377,30.782758620689656,95.13793103448276,5.524137931034482,10.696551724137931,1013.448275862069,0.09344827586206897,5.137931034482759,73.58620689655173,5.379310344827586,2.4413793103448276,3.5448275862068965
Belize,2024-08,17.25,-88.77,2024.0,8.0,23.79032258064516,26.46451612903226,97.70967741935483,3.648387096774194,7.3903225806451625,1013.5483870967741,0.04225806451612903,5.032258064516129,82.19354838709677,2.3548387096774195,1.6741935483870967,2.0548387096774197
Belize,2024-09,17.25,-88.77,2024.0,9.0,24.32,27.55,96.26666666666667,3.8400000000000003,7.113333333333333,1009.1666666666666,0.1343333333333333,3.033333333333333,79.4,3.6,5.3947666666666665,8.1671
Belize,2024-10,17.25,-88.76692,2024.0,10.0,22.426666666666666,24.016666666666666,96.53333333333333,4.596666666666667,9.483333333333333,1011.8333333333334,0.12133333333333333,0.3,82.63333333333334,4.633333333333334,5.839833333333333,9.182166666666665
Belize,2024-11,17.25,-88.7667,2024.0,11.0,20.97241379310345,21.679310344827588,96.27586206896552,4.037931034482759,8.068965517241379,1011.7586206896551,0.14862068965517244,0.0,69.13793103448276,3.896551724137931,7.502068965517242,9.983620689655172
Belize,2024-12,17.25,-88.7667,2024.0,12.0,19.748387096774195,19.83225806451613,97.64516129032258,3.774193548387097,7.229032258064516,1016.4516129032259,0.04096774193548387,0.0,85.09677419354838,2.838709677419355,7.740161290322581,10.180967741935484
Belize,2025-01,17.25,-88.7667,2025.0,1.0,19.55666666666667,19.64333333333333,98.33333333333333,4.02,8.393333333333334,1016.4,0.05266666666666667,0.0,97.16666666666667,0.9333333333333333,8.3805,10.7855
Belize,2025-02,17.25,-88.7667,2025.0,2.0,20.525000000000002,20.714285714285715,98.25,3.7035714285714287,8.700000000000001,1014.6785714285714,0.02142857142857143,0.0,91.53571428571429,2.0,8.589285714285714,11.489821428571428
Belize,2025-03,17.25,-88.7667,2025.0,3.0,20.70967741935484,21.112903225806452,95.87096774193549,3.8548387096774195,6.938709677419355,1012.8709677419355,0.026774193548387094,0.0,78.41935483870968,2.6451612903225805,12.902258064516127,17.187096774193545
Belize,2025-04,17.25,-88.7667,2025.0,4.0,21.233333333333334,22.06,93.7,5.293333333333334,9.433333333333334,1013.2,0.26999999999999996,0.0,78.23333333333333,4.7,11.809166666666666,15.823666666666668
Belize,2025-05,17.25,-88.7667,2025.0,5.0,23.65666666666667,26.126666666666665,94.63333333333334,5.1466666666666665,9.020000000000001,1011.1666666666666,0.071,0.0,85.93333333333334,3.533333333333333,10.088666666666667,15.367333333333333
Belize,2025-06,17.25,-88.7667,2025.0,6.0,23.33,25.956666666666667,97.56666666666666,4.1033333333333335,7.763333333333334,1012.0666666666667,0.8539999999999999,0.0,89.73333333333333,3.2333333333333334,10.076333333333334,17.094
Belize,2025-07,17.25,-88.7667,2025.0,7.0,22.825806451612905,25.316129032258065,98.16129032258064,3.648387096774194,6.580645161290323,1014.258064516129,0.11129032258064517,0.0,88.58064516129032,1.3225806451612903,11.171612903225807,22.760967741935485
Belize,2025-08,17.25,-88.7667,2025.0,8.0,23.003225806451614,25.23225806451613,96.51612903225806,3.7193548387096773,7.703225806451614,1013.2903225806451,0.03516129032258065,0.0,70.51612903225806,3.064516129032258,9.54241935483871,17.491451612903226
Belize,2025-09,17.25,-88.7667,2025.0,9.0,23.10666666666667,25.586666666666666,97.46666666666667,3.6266666666666665,7.69,1011.8,0.17200000000000001,0.0,77.73333333333333,3.566666666666667,5.480666666666666,7.2941666666666665
Belize,2025-10,17.25,-88.7667,2025.0,10.0,22.31935483870968,23.919354838709676,95.70967741935483,4.025806451612903,8.041935483870969,1011.1935483870968,0.08645161290322581,0.0,67.29032258064517,4.709677419354839,4.553225806451613,5.143548387096774
Belize,2025-11,17.25,-88.7667,2025.0,11.0,20.60666666666667,20.86,96.2,4.14,8.023333333333333,1015.1333333333333,0.267,0.0,82.2,3.533333333333333,4.786666666666666,5.613333333333333
Belize,2025-12,17.25,-88.7667,2025.0,12.0,20.383870967741935,20.467741935483872,98.48387096774194,3.648387096774194,7.087096774193549,1015.258064516129,0.027419354838709678,0.0,88.6774193548387,2.193548387096774,4.372580645161291,5.140322580645161
Belize,2026-01,17.25,-88.7667,2026.0,1.0,18.813793103448276,18.817241379310346,94.51724137931035,4.003448275862069,7.720689655172414,1016.7931034482758,0.01689655172413793,0.0,77.3103448275862,3.5517241379310347,6.098275862068966,7.25
Belize,2026-02,17.25,-88.7667,2026.0,2.0,13.85,14.049999999999999,90.83333333333333,4.133333333333334,8.483333333333333,1022.8333333333334,0.0,0.0,39.666666666666664,8.666666666666666,6.833333333333333,8.333333333333334
Benin,2024-05,6.48,2.62,2024.0,5.0,30.864705882352943,36.682352941176475,72.47058823529412,20.276470588235295,25.24705882352941,1010.8235294117648,0.06999999999999999,6.9411764705882355,50.470588235294116,9.882352941176471,3.2588235294117647,6.382352941176471
Benin,2024-06,6.48,2.62,2024.0,6.0,29.709999999999997,34.45333333333333,75.03333333333333,18.126666666666665,24.366666666666667,1011.8,0.14433333333333334,6.366666666666666,57.5,9.766666666666667,4.1033333333333335,6.8566666666666665
Benin,2024-07,6.4799999999999995,2.62,2024.0,7.0,28.114285714285717,31.24285714285714,74.39285714285714,21.317857142857143,25.567857142857143,1013.9285714285714,0.16857142857142857,6.0,69.25,9.5,4.728571428571429,8.189285714285715
Benin,2024-08,6.48,2.62,2024.0,8.0,28.135483870967743,30.616129032258065,70.74193548387096,22.09032258064516,27.0258064516129,1013.8709677419355,0.08967741935483871,6.064516129032258,60.12903225806452,9.564516129032258,3.7806451612903227,7.351612903225806
Benin,2024-09,6.48,2.62,2024.0,9.0,28.42,31.34333333333333,76.53333333333333,17.296666666666667,22.003333333333334,1013.7666666666667,0.15633333333333335,6.333333333333333,51.666666666666664,9.766666666666667,14.294,23.10983333333333
Benin,2024-10,6.483087096774193,2.6169129032258063,2024.0,10.0,28.093548387096774,31.73225806451613,79.12903225806451,8.883870967741935,11.709677419354838,1013.483870967742,0.17193548387096774,4.719354838709678,52.58064516129032,9.46774193548387,22.07467741935484,35.68709677419355
Benin,2024-11,6.4833,2.6167,2024.0,11.0,28.81,31.68,78.1,6.14,7.956666666666666,1012.1333333333333,0.03966666666666666,3.31,38.4,7.933333333333334,45.54083333333333,68.2465
Benin,2024-12,6.483300000000001,2.6167,2024.0,12.0,31.39032258064516,32.04516129032258,55.0,5.854838709677419,8.661290322580646,1012.1290322580645,0.0,5.800000000000001,28.548387096774192,8.016129032258064,89.67129032258065,214.68354838709678
Benin,2025-01,6.483300000000001,2.6167,2025.0,1.0,30.916129032258063,33.26451612903226,67.58064516129032,8.048387096774194,9.97741935483871,1011.8387096774194,0.005161290322580645,5.709677419354839,47.516129032258064,8.23225806451613,60.85306451612903,137.10887096774192
Benin,2025-02,6.4833,2.6166999999999994,2025.0,2.0,30.682142857142857,34.175,76.25,10.242857142857144,12.110714285714286,1010.5357142857143,0.04285714285714286,6.1499999999999995,48.214285714285715,9.285714285714286,42.74821428571429,104.02285714285713
Benin,2025-03,6.483300000000001,2.6167,2025.0,3.0,31.20967741935484,36.619354838709675,74.2258064516129,14.183870967741935,16.53548387096774,1010.7096774193549,0.08580645161290323,4.638709677419355,50.806451612903224,9.903225806451612,22.91016129032258,50.582580645161286
Benin,2025-04,6.4833,2.6167,2025.0,4.0,29.733333333333334,34.0,77.33333333333333,13.186666666666667,15.476666666666667,1010.5,0.018333333333333333,4.286666666666666,50.86666666666667,9.966666666666667,23.840333333333334,40.61983333333333
Benin,2025-05,6.483300000000001,2.6167,2025.0,5.0,29.293548387096774,33.512903225806454,77.7741935483871,11.238709677419354,13.63225806451613,1012.6774193548387,0.1761290322580645,3.329032258064516,46.935483870967744,9.64516129032258,31.873709677419356,43.474999999999994
Benin,2025-06,6.4833,2.6167,2025.0,6.0,27.326666666666664,30.703333333333333,83.56666666666666,10.08,13.05,1014.2666666666667,0.06433333333333333,3.05,46.93333333333333,9.233333333333333,30.642166666666665,35.908500000000004
Benin,2025-07,6.483300000000001,2.6167,2025.0,7.0,26.135483870967743,28.796774193548387,84.58064516129032,14.399999999999999,18.88064516129032,1015.9354838709677,0.41935483870967744,2.0,59.67741935483871,8.935483870967742,26.478870967741937,33.05532258064516
Benin,2025-08,6.483300000000001,2.6167,2025.0,8.0,25.387096774193548,27.651612903225807,87.25806451612904,13.151612903225805,17.01290322580645,1015.1935483870968,0.16193548387096773,1.6838709677419357,66.12903225806451,8.96774193548387,23.960483870967742,29.958064516129035
Benin,2025-09,6.4833,2.6167,2025.0,9.0,25.756666666666668,28.453333333333333,89.3,10.556666666666667,13.753333333333334,1014.0333333333333,0.22066666666666668,1.3299999999999998,56.666666666666664,9.133333333333333,27.632333333333335,32.975833333333334
Benin,2025-10,6.483300000000001,2.6167,2025.0,10.0,26.503225806451614,29.79032258064516,88.74193548387096,7.922580645161291,10.851612903225806,1012.6774193548387,0.015806451612903224,1.0838709677419356,46.096774193548384,9.006451612903225,21.89516129032258,26.333870967741937
Benin,2025-11,6.4833,2.6167,2025.0,11.0,26.883333333333333,30.6,88.8,7.233333333333333,10.386666666666667,1011.4666666666667,0.01,0.56,43.06666666666667,8.766666666666667,25.646666666666665,31.81
Benin,2025-12,6.483300000000001,2.6167,2025.0,12.0,27.258064516129032,31.190322580645162,89.41935483870968,7.470967741935484,10.600000000000001,1010.2903225806451,0.06290322580645161,0.39032258064516134,48.193548387096776,8.161290322580646,23.42096774193548,35.37903225806452
Benin,2026-01,6.4833,2.6167,2026.0,1.0,26.85,30.37,90.33333333333333,6.626666666666667,9.716666666666667,1010.5666666666667,0.014999999999999998,0.3533333333333334,41.9,6.916666666666667,23.436666666666667,42.330000000000005
Benin,2026-02,6.4833,2.6167,2026.0,2.0,27.21666666666667,31.7,88.16666666666667,8.450000000000001,12.633333333333333,1010.0,0.01,0.23333333333333336,37.5,8.166666666666666,17.233333333333334,33.65
Bhutan,2024-05,27.48,89.6,2024.0,5.0,11.905882352941177,11.894117647058822,89.0,5.0588235294117645,9.57058823529412,1011.2352941176471,0.32529411764705884,1.1764705882352942,73.70588235294117,9.294117647058824,12.341176470588236,14.588235294117647
Bhutan,2024-06,27.48,89.6,2024.0,6.0,12.803333333333335,12.933333333333334,95.56666666666666,4.016666666666667,7.906666666666667,1008.6333333333333,0.27166666666666667,1.2666666666666666,74.06666666666666,7.0,8.773333333333333,10.666666666666666
Bhutan,2024-07,27.48,89.6,2024.0,7.0,15.146428571428572,15.196428571428571,94.32142857142857,4.103571428571429,7.414285714285714,1005.8928571428571,0.49178571428571427,3.107142857142857,79.03571428571429,8.678571428571429,5.567857142857143,7.014285714285714
Bhutan,2024-08,27.48,89.6,2024.0,8.0,14.580645161290322,14.841935483870968,93.12903225806451,4.267741935483872,7.22258064516129,1009.3870967741935,0.7358064516129031,3.3548387096774195,76.64516129032258,9.225806451612904,5.041935483870968,6.312903225806451
Bhutan,2024-09,27.48,89.6,2024.0,9.0,15.2,15.446666666666665,83.5,5.3966666666666665,8.31,1009.6333333333333,0.5533333333333333,3.433333333333333,75.86666666666666,9.333333333333334,5.4915,7.683333333333334
Bhutan,2024-10,27.48308709677419,89.6,2024.0,10.0,14.558064516129033,14.325806451612904,65.70967741935483,8.625806451612902,10.748387096774193,1011.0,0.2706451612903226,2.7774193548387096,74.29032258064517,9.838709677419354,8.63532258064516,12.770967741935483
Bhutan,2024-11,27.4833,89.6,2024.0,11.0,11.093333333333334,10.123333333333333,51.06666666666667,9.226666666666667,10.82,1013.5333333333333,0.025666666666666667,2.5433333333333334,53.0,10.0,12.530666666666667,15.490666666666666
Bhutan,2024-12,27.4833,89.6,2024.0,12.0,6.1,4.809677419354839,55.96774193548387,7.174193548387097,8.716129032258063,1013.4193548387096,0.005161290322580645,0.529032258064516,19.322580645161292,9.741935483870968,11.881774193548386,12.932096774193548
Bhutan,2025-01,27.4833,89.6,2025.0,1.0,8.119354838709677,6.693548387096774,50.0,8.758064516129032,10.235483870967743,1011.3225806451613,0.023870967741935485,0.7548387096774193,26.677419354838708,9.709677419354838,18.094193548387096,19.090806451612902
Bhutan,2025-02,27.483300000000003,89.6,2025.0,2.0,5.878571428571428,4.039285714285714,66.17857142857143,8.839285714285714,10.442857142857141,1012.1785714285714,0.1942857142857143,0.8571428571428571,57.357142857142854,8.857142857142858,15.506964285714286,18.255535714285713
Bhutan,2025-03,27.4833,89.6,2025.0,3.0,11.887096774193548,10.858064516129033,44.516129032258064,10.819354838709677,12.703225806451613,1009.4193548387096,0.10483870967741936,3.1258064516129034,61.58064516129032,9.935483870967742,20.254516129032258,26.771290322580644
Bhutan,2025-04,27.4833,89.6,2025.0,4.0,14.22,13.92,50.93333333333333,9.54,12.0,1010.1333333333333,0.36000000000000004,4.2,68.9,9.333333333333334,19.209166666666665,31.104666666666667
Bhutan,2025-05,27.4833,89.6,2025.0,5.0,15.154838709677419,15.083870967741936,67.29032258064517,7.819354838709677,10.364516129032259,1007.9032258064516,0.5087096774193548,5.274193548387097,78.0,9.612903225806452,9.106774193548388,16.023387096774194
Bhutan,2025-06,27.4833,89.6,2025.0,6.0,18.886666666666667,19.006666666666668,64.13333333333334,9.306666666666667,11.893333333333334,1004.6333333333333,0.5836666666666667,6.376666666666667,79.0,9.666666666666666,9.095833333333333,15.453666666666667
Bhutan,2025-07,27.4833,89.6,2025.0,7.0,20.0,20.309677419354838,64.41935483870968,9.67741935483871,12.029032258064515,1003.3225806451613,0.516774193548387,6.993548387096775,77.96774193548387,9.67741935483871,3.5627419354838707,4.332580645161291
Bhutan,2025-08,27.4833,89.6,2025.0,8.0,18.338709677419356,18.56451612903226,72.90322580645162,8.529032258064515,10.687096774193549,1007.0967741935484,0.6158064516129033,5.670967741935484,76.48387096774194,9.258064516129032,3.4016129032258067,3.6164516129032256
